School DBN,date,temperature_2m_mean (°C),precipitation_sum (mm),absent_rate,present_rate
07X259,2019/03,2.785,2.825,0.14446234454259319,0.8555376554574068
07X259,2019/04,9.2125,3.5125,0.14646689585991232,0.8535331041400877
07X259,2019/05,15.477272727272727,3.227272727272727,0.16812127936092802,0.831878720639072
07X259,2019/06,19.677777777777777,7.011111111111111,0.18547583248243027,0.8145241675175697
07X277,2018/09,21.279999999999998,13.366666666666667,0.09092515320665616,0.9090748467933438
07X277,2018/10,13.759090909090908,2.7409090909090907,0.07916448729758299,0.920835512702417
07X277,2018/11,6.911111111111111,6.238888888888889,0.11289354222236413,0.8871064577776359
07X277,2018/12,2.393333333333333,3.5600000000000005,0.09921142430148867,0.9007885756985113
07X277,2019/01,-0.8428571428571429,2.085714285714286,0.13706193794157118,0.8629380620584287
07X277,2019/02,0.892857142857143,3.0500000000000003,0.11483391226718247,0.8772943676161995
07X277,2019/03,2.785,2.825,0.12266961026063361,0.8666087402548304
07X277,2019/04,9.2125,3.5125,0.09657351932422072,0.9034264806757794
07X277,2019/05,15.477272727272727,3.227272727272727,0.1060790419627419,0.8939209580372581
07X277,2019/06,20.146666666666665,7.493333333333334,0.22278481012658227,0.7772151898734178
07X296,2018/09,21.279999999999998,13.366666666666667,0.10087268152971728,0.8991273184702827
